image_path,file_size_bytes,width,height,aspect_ratio,megapixels,format,mode,has_exif,exif_software,error,label
E:\Project\Fake News Detection\images\real\2486.jpg,69384,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2487.jpg,69384,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2490.jpg,69384,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2495.jpg,47717,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2497.jpg,33437,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2498.jpg,99277,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\25.jpg,177967,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2500.jpg,111232,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2509.jpg,176490,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2526.jpg,85786,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\253.jpg,105260,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop 24.7 (Windows),,real
E:\Project\Fake News Detection\images\real\2531.jpg,50549,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2533.jpg,155192,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2538.jpg,170002,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2540.jpg,67852,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2558.jpg,43933,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2563.jpg,57284,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2580.jpg,105023,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2581.jpg,208946,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2585.jpg,120273,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2587.jpg,82266,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2588.jpg,120273,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\26.jpeg,112968,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2609.jpg,120273,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2611.jpg,49916,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2618.jpg,164374,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2619.jpg,120273,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2635.jpg,74795,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2639.jpg,120663,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\264.jpg,118756,800,420,1.904761905,0.336,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\2641.jpg,70201,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2648.jpg,44073,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2653.jpg,53697,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2654.jpg,55466,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2659.jpg,105420,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2676.jpg,48114,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2678.jpg,83947,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2681.jpg,47204,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2694.jpg,62479,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2700.jpg,92389,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2701.jpg,88010,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2706.jpg,92992,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2714.jpg,145238,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2717.jpg,91261,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2726.jpg,31300,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\273.jpg,109168,800,498,1.606425703,0.3984,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\2738.jpg,45516,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2742.jpg,87437,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2754.jpg,111296,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2759.jpg,96473,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2760.jpg,39910,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2762.jpg,50189,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2763.jpg,57500,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2776.jpg,69608,995,560,1.776785714,0.5572,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\2779.jpg,93023,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\278.jpg,121162,800,462,1.731601732,0.3696,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\2792.jpg,66570,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2805.jpg,68443,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2808.jpg,55597,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2809.jpg,56842,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2811.jpg,108788,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2823.jpg,115156,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\283.jpg,108978,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop 7.0,,real
E:\Project\Fake News Detection\images\real\2831.jpg,39099,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2836.jpg,79255,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2841.jpg,57357,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2852.jpg,42815,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2859.jpg,62150,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2863.jpg,56046,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2864.jpg,80043,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2878.jpg,56376,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2881.jpg,50441,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2891.jpg,99066,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2895.jpg,87173,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2897.jpg,145219,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2898.jpg,40064,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2909.jpg,55713,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2913.jpg,58719,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2920.jpg,45667,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2922.jpg,59346,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2930.jpg,69427,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2938.jpg,63042,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2948.jpg,99698,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2962.jpg,78238,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2963.jpg,79260,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2972.jpg,91957,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\298.jpg,94170,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop 24.7 (Windows),,real
E:\Project\Fake News Detection\images\real\2982.jpg,109603,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\2992.jpg,74383,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\303.jpeg,187307,800,420,1.904761905,0.336,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\3030.jpg,39994,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3035.jpg,45826,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3039.jpg,67662,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3065.jpg,50408,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3067.jpg,80808,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3070.jpg,55715,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3074.jpg,89068,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3097.jpg,102375,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3109.jpg,69586,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3111.jpg,84397,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3130.jpg,82723,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3131.jpg,44836,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3143.jpg,58948,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3148.jpg,78099,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3164.jpg,76390,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3175.jpg,63564,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\318.jpg,97739,800,449,1.781737194,0.3592,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\3183.jpg,73500,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3186.jpg,57754,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3187.jpg,66839,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3190.jpg,94351,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3194.jpg,108492,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3203.jpg,57292,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3209.jpg,38832,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3212.jpg,52656,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3216.jpg,67019,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3223.jpg,64119,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3226.jpg,104103,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3233.jpg,116273,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3240.jpg,66507,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3242.jpg,55519,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3252.jpg,46813,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3254.jpg,109517,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3260.jpg,54121,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3265.jpg,50067,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3271.jpg,72444,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3272.jpg,53379,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3279.jpg,42951,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3283.jpg,93272,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\329.jpg,116511,800,420,1.904761905,0.336,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3293.jpg,60049,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3327.jpg,47429,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3330.jpg,74352,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3349.jpg,95634,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3352.jpg,58439,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3359.jpg,86820,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3374.jpg,135450,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3376.jpg,106550,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3377.jpg,40072,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3384.jpg,89233,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3409.jpg,46173,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3410.jpg,65812,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3413.jpg,73245,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3414.jpg,58469,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3417.jpg,55390,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\343.jpg,57167,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop 24.7 (Windows),,real
E:\Project\Fake News Detection\images\real\3445.jpg,74593,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\345.jpg,140894,800,419,1.909307876,0.3352,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\3450.jpg,90078,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3457.jpg,80585,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3471.jpg,44742,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3472.jpg,62102,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3477.jpg,68626,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3484.jpg,68890,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3488.jpg,60621,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3494.jpg,55612,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3504.jpg,111522,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3505.jpg,107283,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3509.jpg,41024,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3513.jpg,82682,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3514.jpg,81562,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3519.jpg,80180,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3520.jpg,103101,995,560,1.776785714,0.5572,JPEG,RGB,FALSE,none,,real
E:\Project\Fake News Detection\images\real\353.jpg,54788,800,420,1.904761905,0.336,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\3542.png,831742,995,592,1.680743243,0.58904,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3543.png,910159,993,596,1.666107383,0.591828,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\355.jpg,47694,800,420,1.904761905,0.336,JPEG,RGB,TRUE,Adobe Photoshop 24.7 (Windows),,real
E:\Project\Fake News Detection\images\real\3550.png,1111282,993,594,1.671717172,0.589842,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3552.png,749031,994,590,1.684745763,0.58646,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3553.png,769562,971,581,1.671256454,0.564151,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3561.png,1167820,991,593,1.671163575,0.587663,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3567.png,709540,991,593,1.671163575,0.587663,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3582.png,1077702,991,590,1.679661017,0.58469,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3584.png,821759,991,591,1.676818951,0.585681,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3589.png,657212,960,567,1.693121693,0.54432,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\359.jpg,81098,800,420,1.904761905,0.336,JPEG,RGB,TRUE,none,,real
E:\Project\Fake News Detection\images\real\3602.png,887190,995,596,1.669463087,0.59302,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3606.png,631349,990,592,1.672297297,0.58608,PNG,RGBA,FALSE,none,,real
E:\Project\Fake News Detection\images\real\3609.png,676745,994,592,1.679054054,0.588448,PNG,RGBA,FALSE,none,,real
