source,normalized,error,label
E:\Project\Fake News Detection\images\fake\2786.jpg,images_normalized\fake\2786.jpg,,fake
E:\Project\Fake News Detection\images\fake\2787.jpg,images_normalized\fake\2787.jpg,,fake
E:\Project\Fake News Detection\images\fake\279.jpg,images_normalized\fake\279.jpg,,fake
E:\Project\Fake News Detection\images\fake\2797.jpg,images_normalized\fake\2797.jpg,,fake
E:\Project\Fake News Detection\images\fake\2803.jpg,images_normalized\fake\2803.jpg,,fake
E:\Project\Fake News Detection\images\fake\2807.jpg,images_normalized\fake\2807.jpg,,fake
E:\Project\Fake News Detection\images\fake\2814.jpg,images_normalized\fake\2814.jpg,,fake
E:\Project\Fake News Detection\images\fake\2817.jpg,images_normalized\fake\2817.jpg,,fake
E:\Project\Fake News Detection\images\fake\2818.jpg,images_normalized\fake\2818.jpg,,fake
E:\Project\Fake News Detection\images\fake\2826.jpg,images_normalized\fake\2826.jpg,,fake
E:\Project\Fake News Detection\images\fake\2834.jpg,images_normalized\fake\2834.jpg,,fake
E:\Project\Fake News Detection\images\fake\2837.jpg,images_normalized\fake\2837.jpg,,fake
E:\Project\Fake News Detection\images\fake\2844.jpg,images_normalized\fake\2844.jpg,,fake
E:\Project\Fake News Detection\images\fake\2850.jpg,images_normalized\fake\2850.jpg,,fake
E:\Project\Fake News Detection\images\fake\2852.jpg,images_normalized\fake\2852.jpg,,fake
E:\Project\Fake News Detection\images\fake\286.jpg,images_normalized\fake\286.jpg,,fake
E:\Project\Fake News Detection\images\fake\2863.jpg,images_normalized\fake\2863.jpg,,fake
E:\Project\Fake News Detection\images\fake\287.jpg,images_normalized\fake\287.jpg,,fake
E:\Project\Fake News Detection\images\fake\2870.jpg,images_normalized\fake\2870.jpg,,fake
E:\Project\Fake News Detection\images\fake\2872.jpg,images_normalized\fake\2872.jpg,,fake
E:\Project\Fake News Detection\images\fake\2882.jpg,images_normalized\fake\2882.jpg,,fake
E:\Project\Fake News Detection\images\fake\2884.jpg,images_normalized\fake\2884.jpg,,fake
E:\Project\Fake News Detection\images\fake\2894.jpg,images_normalized\fake\2894.jpg,,fake
E:\Project\Fake News Detection\images\fake\2896.jpg,images_normalized\fake\2896.jpg,,fake
E:\Project\Fake News Detection\images\fake\2900.jpg,images_normalized\fake\2900.jpg,,fake
E:\Project\Fake News Detection\images\fake\2904.jpg,images_normalized\fake\2904.jpg,,fake
E:\Project\Fake News Detection\images\fake\2907.jpg,images_normalized\fake\2907.jpg,,fake
E:\Project\Fake News Detection\images\fake\2915.jpg,images_normalized\fake\2915.jpg,,fake
E:\Project\Fake News Detection\images\fake\2927.jpg,images_normalized\fake\2927.jpg,,fake
E:\Project\Fake News Detection\images\fake\2933.jpg,images_normalized\fake\2933.jpg,,fake
E:\Project\Fake News Detection\images\fake\2937.jpg,images_normalized\fake\2937.jpg,,fake
E:\Project\Fake News Detection\images\fake\2940.jpg,images_normalized\fake\2940.jpg,,fake
E:\Project\Fake News Detection\images\fake\2941.jpg,images_normalized\fake\2941.jpg,,fake
E:\Project\Fake News Detection\images\fake\2944.jpg,images_normalized\fake\2944.jpg,,fake
E:\Project\Fake News Detection\images\fake\295.jpg,images_normalized\fake\295.jpg,,fake
E:\Project\Fake News Detection\images\fake\2950.jpg,images_normalized\fake\2950.jpg,,fake
E:\Project\Fake News Detection\images\fake\2953.jpg,images_normalized\fake\2953.jpg,,fake
E:\Project\Fake News Detection\images\fake\2958.jpg,images_normalized\fake\2958.jpg,,fake
E:\Project\Fake News Detection\images\fake\2959.jpg,images_normalized\fake\2959.jpg,,fake
E:\Project\Fake News Detection\images\fake\296.jpg,images_normalized\fake\296.jpg,,fake
E:\Project\Fake News Detection\images\fake\2966.jpg,images_normalized\fake\2966.jpg,,fake
E:\Project\Fake News Detection\images\fake\297.jpg,images_normalized\fake\297.jpg,,fake
E:\Project\Fake News Detection\images\fake\2974.jpg,images_normalized\fake\2974.jpg,,fake
E:\Project\Fake News Detection\images\fake\2975.jpg,images_normalized\fake\2975.jpg,,fake
E:\Project\Fake News Detection\images\fake\2976.jpg,images_normalized\fake\2976.jpg,,fake
E:\Project\Fake News Detection\images\fake\298.jpg,images_normalized\fake\298.jpg,,fake
E:\Project\Fake News Detection\images\fake\2981.jpg,images_normalized\fake\2981.jpg,,fake
E:\Project\Fake News Detection\images\fake\2989.jpg,images_normalized\fake\2989.jpg,,fake
E:\Project\Fake News Detection\images\fake\2996.jpg,images_normalized\fake\2996.jpg,,fake
E:\Project\Fake News Detection\images\fake\2998.jpg,images_normalized\fake\2998.jpg,,fake
E:\Project\Fake News Detection\images\fake\2999.jpg,images_normalized\fake\2999.jpg,,fake
E:\Project\Fake News Detection\images\fake\300.jpg,images_normalized\fake\300.jpg,,fake
E:\Project\Fake News Detection\images\fake\3001.jpg,images_normalized\fake\3001.jpg,,fake
E:\Project\Fake News Detection\images\fake\3005.jpg,images_normalized\fake\3005.jpg,,fake
E:\Project\Fake News Detection\images\fake\3008.jpg,images_normalized\fake\3008.jpg,,fake
E:\Project\Fake News Detection\images\fake\3016.jpg,images_normalized\fake\3016.jpg,,fake
E:\Project\Fake News Detection\images\fake\3023.jpg,images_normalized\fake\3023.jpg,,fake
E:\Project\Fake News Detection\images\fake\3026.jpg,images_normalized\fake\3026.jpg,,fake
E:\Project\Fake News Detection\images\fake\3032.jpg,images_normalized\fake\3032.jpg,,fake
E:\Project\Fake News Detection\images\fake\3034.jpg,images_normalized\fake\3034.jpg,,fake
E:\Project\Fake News Detection\images\fake\3040.jpg,images_normalized\fake\3040.jpg,,fake
E:\Project\Fake News Detection\images\fake\3041.jpg,images_normalized\fake\3041.jpg,,fake
E:\Project\Fake News Detection\images\fake\3042.jpg,images_normalized\fake\3042.jpg,,fake
E:\Project\Fake News Detection\images\fake\3043.jpg,images_normalized\fake\3043.jpg,,fake
E:\Project\Fake News Detection\images\fake\3044.jpg,images_normalized\fake\3044.jpg,,fake
E:\Project\Fake News Detection\images\fake\3047.jpg,images_normalized\fake\3047.jpg,,fake
E:\Project\Fake News Detection\images\fake\3049.jpg,images_normalized\fake\3049.jpg,,fake
E:\Project\Fake News Detection\images\fake\305.jpg,images_normalized\fake\305.jpg,,fake
E:\Project\Fake News Detection\images\fake\3050.jpg,images_normalized\fake\3050.jpg,,fake
E:\Project\Fake News Detection\images\fake\3051.jpg,images_normalized\fake\3051.jpg,,fake
E:\Project\Fake News Detection\images\fake\3056.jpg,images_normalized\fake\3056.jpg,,fake
E:\Project\Fake News Detection\images\fake\3068.jpg,images_normalized\fake\3068.jpg,,fake
E:\Project\Fake News Detection\images\fake\3072.jpg,images_normalized\fake\3072.jpg,,fake
E:\Project\Fake News Detection\images\fake\3076.jpg,images_normalized\fake\3076.jpg,,fake
E:\Project\Fake News Detection\images\fake\3081.jpg,images_normalized\fake\3081.jpg,,fake
E:\Project\Fake News Detection\images\fake\3092.jpg,images_normalized\fake\3092.jpg,,fake
E:\Project\Fake News Detection\images\fake\31.jpg,images_normalized\fake\31.jpg,,fake
E:\Project\Fake News Detection\images\fake\3102.jpg,images_normalized\fake\3102.jpg,,fake
E:\Project\Fake News Detection\images\fake\3123.jpg,images_normalized\fake\3123.jpg,,fake
E:\Project\Fake News Detection\images\fake\3127.jpg,images_normalized\fake\3127.jpg,,fake
E:\Project\Fake News Detection\images\fake\3129.jpg,images_normalized\fake\3129.jpg,,fake
E:\Project\Fake News Detection\images\fake\3132.jpg,images_normalized\fake\3132.jpg,,fake
E:\Project\Fake News Detection\images\fake\3134.jpg,images_normalized\fake\3134.jpg,,fake
E:\Project\Fake News Detection\images\fake\3139.jpg,images_normalized\fake\3139.jpg,,fake
E:\Project\Fake News Detection\images\fake\314.jpg,images_normalized\fake\314.jpg,,fake
E:\Project\Fake News Detection\images\fake\3140.jpg,images_normalized\fake\3140.jpg,,fake
E:\Project\Fake News Detection\images\fake\3146.jpg,images_normalized\fake\3146.jpg,,fake
E:\Project\Fake News Detection\images\fake\3167.jpg,images_normalized\fake\3167.jpg,,fake
E:\Project\Fake News Detection\images\fake\3168.jpg,images_normalized\fake\3168.jpg,,fake
E:\Project\Fake News Detection\images\fake\317.jpg,images_normalized\fake\317.jpg,,fake
E:\Project\Fake News Detection\images\fake\3176.jpg,images_normalized\fake\3176.jpg,,fake
E:\Project\Fake News Detection\images\fake\3181.jpg,images_normalized\fake\3181.jpg,,fake
E:\Project\Fake News Detection\images\fake\3192.jpg,images_normalized\fake\3192.jpg,,fake
E:\Project\Fake News Detection\images\fake\3193.jpg,images_normalized\fake\3193.jpg,,fake
E:\Project\Fake News Detection\images\fake\320.jpg,images_normalized\fake\320.jpg,,fake
E:\Project\Fake News Detection\images\fake\3204.jpg,images_normalized\fake\3204.jpg,,fake
E:\Project\Fake News Detection\images\fake\3208.jpg,images_normalized\fake\3208.jpg,,fake
E:\Project\Fake News Detection\images\fake\3214.jpg,images_normalized\fake\3214.jpg,,fake
E:\Project\Fake News Detection\images\fake\3223.jpg,images_normalized\fake\3223.jpg,,fake
E:\Project\Fake News Detection\images\fake\3227.jpg,images_normalized\fake\3227.jpg,,fake
E:\Project\Fake News Detection\images\fake\3238.jpg,images_normalized\fake\3238.jpg,,fake
E:\Project\Fake News Detection\images\fake\3239.jpg,images_normalized\fake\3239.jpg,,fake
E:\Project\Fake News Detection\images\fake\324.jpg,images_normalized\fake\324.jpg,,fake
E:\Project\Fake News Detection\images\fake\3242.jpg,images_normalized\fake\3242.jpg,,fake
E:\Project\Fake News Detection\images\fake\3243.jpg,images_normalized\fake\3243.jpg,,fake
E:\Project\Fake News Detection\images\fake\3245.jpg,images_normalized\fake\3245.jpg,,fake
E:\Project\Fake News Detection\images\fake\3246.jpg,images_normalized\fake\3246.jpg,,fake
E:\Project\Fake News Detection\images\fake\3255.jpg,images_normalized\fake\3255.jpg,,fake
E:\Project\Fake News Detection\images\fake\3261.jpg,images_normalized\fake\3261.jpg,,fake
E:\Project\Fake News Detection\images\fake\3269.jpg,images_normalized\fake\3269.jpg,,fake
E:\Project\Fake News Detection\images\fake\3275.jpg,images_normalized\fake\3275.jpg,,fake
E:\Project\Fake News Detection\images\fake\3277.jpg,images_normalized\fake\3277.jpg,,fake
E:\Project\Fake News Detection\images\fake\3278.jpg,images_normalized\fake\3278.jpg,,fake
E:\Project\Fake News Detection\images\fake\3281.jpg,images_normalized\fake\3281.jpg,,fake
E:\Project\Fake News Detection\images\fake\3288.jpg,images_normalized\fake\3288.jpg,,fake
E:\Project\Fake News Detection\images\fake\3289.jpg,images_normalized\fake\3289.jpg,,fake
E:\Project\Fake News Detection\images\fake\3294.jpg,images_normalized\fake\3294.jpg,,fake
E:\Project\Fake News Detection\images\fake\3295.jpg,images_normalized\fake\3295.jpg,,fake
E:\Project\Fake News Detection\images\fake\3299.jpg,images_normalized\fake\3299.jpg,,fake
E:\Project\Fake News Detection\images\fake\3301.jpg,images_normalized\fake\3301.jpg,,fake
E:\Project\Fake News Detection\images\fake\3303.jpg,images_normalized\fake\3303.jpg,,fake
E:\Project\Fake News Detection\images\fake\3305.jpg,images_normalized\fake\3305.jpg,,fake
E:\Project\Fake News Detection\images\fake\3315.jpg,images_normalized\fake\3315.jpg,,fake
E:\Project\Fake News Detection\images\fake\3320.jpg,images_normalized\fake\3320.jpg,,fake
E:\Project\Fake News Detection\images\fake\3321.jpg,images_normalized\fake\3321.jpg,,fake
E:\Project\Fake News Detection\images\fake\3332.jpg,images_normalized\fake\3332.jpg,,fake
E:\Project\Fake News Detection\images\fake\3335.jpg,images_normalized\fake\3335.jpg,,fake
E:\Project\Fake News Detection\images\fake\3346.jpg,images_normalized\fake\3346.jpg,,fake
E:\Project\Fake News Detection\images\fake\3350.jpg,images_normalized\fake\3350.jpg,,fake
E:\Project\Fake News Detection\images\fake\3360.jpg,images_normalized\fake\3360.jpg,,fake
E:\Project\Fake News Detection\images\fake\3368.jpg,images_normalized\fake\3368.jpg,,fake
E:\Project\Fake News Detection\images\fake\3369.jpg,images_normalized\fake\3369.jpg,,fake
E:\Project\Fake News Detection\images\fake\3382.jpg,images_normalized\fake\3382.jpg,,fake
E:\Project\Fake News Detection\images\fake\3383.jpg,images_normalized\fake\3383.jpg,,fake
E:\Project\Fake News Detection\images\fake\3386.jpg,images_normalized\fake\3386.jpg,,fake
E:\Project\Fake News Detection\images\fake\3390.jpg,images_normalized\fake\3390.jpg,,fake
E:\Project\Fake News Detection\images\fake\3395.jpg,images_normalized\fake\3395.jpg,,fake
E:\Project\Fake News Detection\images\fake\3396.jpg,images_normalized\fake\3396.jpg,,fake
E:\Project\Fake News Detection\images\fake\3399.jpg,images_normalized\fake\3399.jpg,,fake
E:\Project\Fake News Detection\images\fake\3401.jpg,images_normalized\fake\3401.jpg,,fake
E:\Project\Fake News Detection\images\fake\3403.jpg,images_normalized\fake\3403.jpg,,fake
E:\Project\Fake News Detection\images\fake\3415.jpg,images_normalized\fake\3415.jpg,,fake
E:\Project\Fake News Detection\images\fake\3416.jpg,images_normalized\fake\3416.jpg,,fake
E:\Project\Fake News Detection\images\fake\342.jpg,images_normalized\fake\342.jpg,,fake
E:\Project\Fake News Detection\images\fake\3420.jpg,images_normalized\fake\3420.jpg,,fake
E:\Project\Fake News Detection\images\fake\3428.jpg,images_normalized\fake\3428.jpg,,fake
E:\Project\Fake News Detection\images\fake\3429.jpg,images_normalized\fake\3429.jpg,,fake
E:\Project\Fake News Detection\images\fake\343.jpg,images_normalized\fake\343.jpg,,fake
E:\Project\Fake News Detection\images\fake\3430.jpg,images_normalized\fake\3430.jpg,,fake
E:\Project\Fake News Detection\images\fake\3436.jpg,images_normalized\fake\3436.jpg,,fake
E:\Project\Fake News Detection\images\fake\3439.jpg,images_normalized\fake\3439.jpg,,fake
E:\Project\Fake News Detection\images\fake\3443.jpg,images_normalized\fake\3443.jpg,,fake
E:\Project\Fake News Detection\images\fake\3444.jpg,images_normalized\fake\3444.jpg,,fake
E:\Project\Fake News Detection\images\fake\3446.jpg,images_normalized\fake\3446.jpg,,fake
E:\Project\Fake News Detection\images\fake\3449.jpg,images_normalized\fake\3449.jpg,,fake
E:\Project\Fake News Detection\images\fake\3476.jpg,images_normalized\fake\3476.jpg,,fake
E:\Project\Fake News Detection\images\fake\348.jpg,images_normalized\fake\348.jpg,,fake
E:\Project\Fake News Detection\images\fake\3482.jpg,images_normalized\fake\3482.jpg,,fake
E:\Project\Fake News Detection\images\fake\3492.jpg,images_normalized\fake\3492.jpg,,fake
E:\Project\Fake News Detection\images\fake\350.jpg,images_normalized\fake\350.jpg,,fake
E:\Project\Fake News Detection\images\fake\351.jpg,images_normalized\fake\351.jpg,,fake
E:\Project\Fake News Detection\images\fake\352.jpg,images_normalized\fake\352.jpg,,fake
E:\Project\Fake News Detection\images\fake\3521.jpg,images_normalized\fake\3521.jpg,,fake
E:\Project\Fake News Detection\images\fake\3535.jpg,images_normalized\fake\3535.jpg,,fake
E:\Project\Fake News Detection\images\fake\3536.jpg,images_normalized\fake\3536.jpg,,fake
E:\Project\Fake News Detection\images\fake\3539.jpg,images_normalized\fake\3539.jpg,,fake
E:\Project\Fake News Detection\images\fake\3556.jpg,images_normalized\fake\3556.jpg,,fake
E:\Project\Fake News Detection\images\fake\3558.jpg,images_normalized\fake\3558.jpg,,fake
E:\Project\Fake News Detection\images\fake\356.jpg,images_normalized\fake\356.jpg,,fake
E:\Project\Fake News Detection\images\fake\3562.jpg,images_normalized\fake\3562.jpg,,fake
E:\Project\Fake News Detection\images\fake\3568.jpg,images_normalized\fake\3568.jpg,,fake
E:\Project\Fake News Detection\images\fake\3570.jpg,images_normalized\fake\3570.jpg,,fake
E:\Project\Fake News Detection\images\fake\359.jpg,images_normalized\fake\359.jpg,,fake
E:\Project\Fake News Detection\images\fake\36.jpg,images_normalized\fake\36.jpg,,fake
E:\Project\Fake News Detection\images\fake\3601.jpg,images_normalized\fake\3601.jpg,,fake
E:\Project\Fake News Detection\images\fake\3615.jpg,images_normalized\fake\3615.jpg,,fake
E:\Project\Fake News Detection\images\fake\3616.jpg,images_normalized\fake\3616.jpg,,fake
E:\Project\Fake News Detection\images\fake\3619.jpg,images_normalized\fake\3619.jpg,,fake
E:\Project\Fake News Detection\images\fake\362.jpg,images_normalized\fake\362.jpg,,fake
E:\Project\Fake News Detection\images\fake\3636.jpg,images_normalized\fake\3636.jpg,,fake
E:\Project\Fake News Detection\images\fake\3638.jpg,images_normalized\fake\3638.jpg,,fake
E:\Project\Fake News Detection\images\fake\3642.jpg,images_normalized\fake\3642.jpg,,fake
E:\Project\Fake News Detection\images\fake\3648.jpg,images_normalized\fake\3648.jpg,,fake
E:\Project\Fake News Detection\images\fake\3650.jpg,images_normalized\fake\3650.jpg,,fake
E:\Project\Fake News Detection\images\fake\366.jpg,images_normalized\fake\366.jpg,,fake
E:\Project\Fake News Detection\images\fake\3681.jpg,images_normalized\fake\3681.jpg,,fake
E:\Project\Fake News Detection\images\fake\3695.jpg,images_normalized\fake\3695.jpg,,fake
E:\Project\Fake News Detection\images\fake\3696.jpg,images_normalized\fake\3696.jpg,,fake
E:\Project\Fake News Detection\images\fake\3699.jpg,images_normalized\fake\3699.jpg,,fake
E:\Project\Fake News Detection\images\fake\3716.jpg,images_normalized\fake\3716.jpg,,fake
E:\Project\Fake News Detection\images\fake\3718.jpg,images_normalized\fake\3718.jpg,,fake
E:\Project\Fake News Detection\images\fake\3722.jpg,images_normalized\fake\3722.jpg,,fake
E:\Project\Fake News Detection\images\fake\3728.jpg,images_normalized\fake\3728.jpg,,fake
E:\Project\Fake News Detection\images\fake\3730.jpg,images_normalized\fake\3730.jpg,,fake
E:\Project\Fake News Detection\images\fake\375.jpg,images_normalized\fake\375.jpg,,fake
E:\Project\Fake News Detection\images\fake\376.jpg,images_normalized\fake\376.jpg,,fake
E:\Project\Fake News Detection\images\fake\3761.jpg,images_normalized\fake\3761.jpg,,fake
E:\Project\Fake News Detection\images\fake\3775.jpg,images_normalized\fake\3775.jpg,,fake
E:\Project\Fake News Detection\images\fake\3776.jpg,images_normalized\fake\3776.jpg,,fake
E:\Project\Fake News Detection\images\fake\3779.jpg,images_normalized\fake\3779.jpg,,fake
E:\Project\Fake News Detection\images\fake\3796.jpg,images_normalized\fake\3796.jpg,,fake
E:\Project\Fake News Detection\images\fake\3798.jpg,images_normalized\fake\3798.jpg,,fake
E:\Project\Fake News Detection\images\fake\3802.jpg,images_normalized\fake\3802.jpg,,fake
E:\Project\Fake News Detection\images\fake\3808.jpg,images_normalized\fake\3808.jpg,,fake
E:\Project\Fake News Detection\images\fake\3810.jpg,images_normalized\fake\3810.jpg,,fake
E:\Project\Fake News Detection\images\fake\382.jpg,images_normalized\fake\382.jpg,,fake
E:\Project\Fake News Detection\images\fake\3841.jpg,images_normalized\fake\3841.jpg,,fake
E:\Project\Fake News Detection\images\fake\385.jpg,images_normalized\fake\385.jpg,,fake
E:\Project\Fake News Detection\images\fake\3855.jpg,images_normalized\fake\3855.jpg,,fake
E:\Project\Fake News Detection\images\fake\3856.jpg,images_normalized\fake\3856.jpg,,fake
E:\Project\Fake News Detection\images\fake\3859.jpg,images_normalized\fake\3859.jpg,,fake
E:\Project\Fake News Detection\images\fake\387.jpg,images_normalized\fake\387.jpg,,fake
E:\Project\Fake News Detection\images\fake\3876.jpg,images_normalized\fake\3876.jpg,,fake
E:\Project\Fake News Detection\images\fake\3878.jpg,images_normalized\fake\3878.jpg,,fake
E:\Project\Fake News Detection\images\fake\3882.jpg,images_normalized\fake\3882.jpg,,fake
E:\Project\Fake News Detection\images\fake\3888.jpg,images_normalized\fake\3888.jpg,,fake
E:\Project\Fake News Detection\images\fake\3890.jpg,images_normalized\fake\3890.jpg,,fake
E:\Project\Fake News Detection\images\fake\39.jpg,images_normalized\fake\39.jpg,,fake
E:\Project\Fake News Detection\images\fake\392.jpg,images_normalized\fake\392.jpg,,fake
E:\Project\Fake News Detection\images\fake\3921.jpg,images_normalized\fake\3921.jpg,,fake
E:\Project\Fake News Detection\images\fake\3935.jpg,images_normalized\fake\3935.jpg,,fake
E:\Project\Fake News Detection\images\fake\3936.jpg,images_normalized\fake\3936.jpg,,fake
E:\Project\Fake News Detection\images\fake\3939.jpg,images_normalized\fake\3939.jpg,,fake
E:\Project\Fake News Detection\images\fake\3956.jpg,images_normalized\fake\3956.jpg,,fake
E:\Project\Fake News Detection\images\fake\3958.jpg,images_normalized\fake\3958.jpg,,fake
E:\Project\Fake News Detection\images\fake\3962.jpg,images_normalized\fake\3962.jpg,,fake
E:\Project\Fake News Detection\images\fake\3968.jpg,images_normalized\fake\3968.jpg,,fake
E:\Project\Fake News Detection\images\fake\3970.jpg,images_normalized\fake\3970.jpg,,fake
E:\Project\Fake News Detection\images\fake\4.jpg,images_normalized\fake\4.jpg,,fake
E:\Project\Fake News Detection\images\fake\4001.jpg,images_normalized\fake\4001.jpg,,fake
E:\Project\Fake News Detection\images\fake\4015.jpg,images_normalized\fake\4015.jpg,,fake
E:\Project\Fake News Detection\images\fake\4016.jpg,images_normalized\fake\4016.jpg,,fake
E:\Project\Fake News Detection\images\fake\4019.jpg,images_normalized\fake\4019.jpg,,fake
E:\Project\Fake News Detection\images\fake\4036.jpg,images_normalized\fake\4036.jpg,,fake
E:\Project\Fake News Detection\images\fake\4038.jpg,images_normalized\fake\4038.jpg,,fake
E:\Project\Fake News Detection\images\fake\404.jpg,images_normalized\fake\404.jpg,,fake
E:\Project\Fake News Detection\images\fake\4042.jpg,images_normalized\fake\4042.jpg,,fake
E:\Project\Fake News Detection\images\fake\4048.jpg,images_normalized\fake\4048.jpg,,fake
E:\Project\Fake News Detection\images\fake\4050.jpg,images_normalized\fake\4050.jpg,,fake
E:\Project\Fake News Detection\images\fake\4081.jpg,images_normalized\fake\4081.jpg,,fake
E:\Project\Fake News Detection\images\fake\4095.jpg,images_normalized\fake\4095.jpg,,fake
E:\Project\Fake News Detection\images\fake\4096.jpg,images_normalized\fake\4096.jpg,,fake
E:\Project\Fake News Detection\images\fake\4099.jpg,images_normalized\fake\4099.jpg,,fake
E:\Project\Fake News Detection\images\fake\41.jpg,images_normalized\fake\41.jpg,,fake
E:\Project\Fake News Detection\images\fake\410.jpg,images_normalized\fake\410.jpg,,fake
E:\Project\Fake News Detection\images\fake\4116.jpg,images_normalized\fake\4116.jpg,,fake
E:\Project\Fake News Detection\images\fake\4118.jpg,images_normalized\fake\4118.jpg,,fake
E:\Project\Fake News Detection\images\fake\412.jpg,images_normalized\fake\412.jpg,,fake
E:\Project\Fake News Detection\images\fake\4122.jpg,images_normalized\fake\4122.jpg,,fake
E:\Project\Fake News Detection\images\fake\4128.jpg,images_normalized\fake\4128.jpg,,fake
E:\Project\Fake News Detection\images\fake\4130.jpg,images_normalized\fake\4130.jpg,,fake
E:\Project\Fake News Detection\images\fake\4161.jpg,images_normalized\fake\4161.jpg,,fake
E:\Project\Fake News Detection\images\fake\4175.jpg,images_normalized\fake\4175.jpg,,fake
E:\Project\Fake News Detection\images\fake\4176.jpg,images_normalized\fake\4176.jpg,,fake
E:\Project\Fake News Detection\images\fake\4179.jpg,images_normalized\fake\4179.jpg,,fake
E:\Project\Fake News Detection\images\fake\419.jpg,images_normalized\fake\419.jpg,,fake
E:\Project\Fake News Detection\images\fake\4196.jpg,images_normalized\fake\4196.jpg,,fake
E:\Project\Fake News Detection\images\fake\4198.jpg,images_normalized\fake\4198.jpg,,fake
E:\Project\Fake News Detection\images\fake\4202.jpg,images_normalized\fake\4202.jpg,,fake
E:\Project\Fake News Detection\images\fake\4208.jpg,images_normalized\fake\4208.jpg,,fake
E:\Project\Fake News Detection\images\fake\4210.jpg,images_normalized\fake\4210.jpg,,fake
E:\Project\Fake News Detection\images\fake\422.jpg,images_normalized\fake\422.jpg,,fake
E:\Project\Fake News Detection\images\fake\4241.jpg,images_normalized\fake\4241.jpg,,fake
E:\Project\Fake News Detection\images\fake\4255.jpg,images_normalized\fake\4255.jpg,,fake
E:\Project\Fake News Detection\images\fake\4256.jpg,images_normalized\fake\4256.jpg,,fake
E:\Project\Fake News Detection\images\fake\4259.jpg,images_normalized\fake\4259.jpg,,fake
E:\Project\Fake News Detection\images\fake\4276.jpg,images_normalized\fake\4276.jpg,,fake
E:\Project\Fake News Detection\images\fake\4278.jpg,images_normalized\fake\4278.jpg,,fake
E:\Project\Fake News Detection\images\fake\428.jpg,images_normalized\fake\428.jpg,,fake
E:\Project\Fake News Detection\images\fake\4282.jpg,images_normalized\fake\4282.jpg,,fake
E:\Project\Fake News Detection\images\fake\4288.jpg,images_normalized\fake\4288.jpg,,fake
E:\Project\Fake News Detection\images\fake\429.jpg,images_normalized\fake\429.jpg,,fake
E:\Project\Fake News Detection\images\fake\4290.jpg,images_normalized\fake\4290.jpg,,fake
E:\Project\Fake News Detection\images\fake\430.jpg,images_normalized\fake\430.jpg,,fake
E:\Project\Fake News Detection\images\fake\4321.jpg,images_normalized\fake\4321.jpg,,fake
E:\Project\Fake News Detection\images\fake\4335.jpg,images_normalized\fake\4335.jpg,,fake
E:\Project\Fake News Detection\images\fake\4336.jpg,images_normalized\fake\4336.jpg,,fake
E:\Project\Fake News Detection\images\fake\4339.jpg,images_normalized\fake\4339.jpg,,fake
E:\Project\Fake News Detection\images\fake\435.jpg,images_normalized\fake\435.jpg,,fake
E:\Project\Fake News Detection\images\fake\4356.jpg,images_normalized\fake\4356.jpg,,fake
E:\Project\Fake News Detection\images\fake\4358.jpg,images_normalized\fake\4358.jpg,,fake
E:\Project\Fake News Detection\images\fake\4362.jpg,images_normalized\fake\4362.jpg,,fake
E:\Project\Fake News Detection\images\fake\4368.jpg,images_normalized\fake\4368.jpg,,fake
E:\Project\Fake News Detection\images\fake\4370.jpg,images_normalized\fake\4370.jpg,,fake
E:\Project\Fake News Detection\images\fake\4402.jpg,images_normalized\fake\4402.jpg,,fake
E:\Project\Fake News Detection\images\fake\4419.jpg,images_normalized\fake\4419.jpg,,fake
E:\Project\Fake News Detection\images\fake\442.jpg,images_normalized\fake\442.jpg,,fake
E:\Project\Fake News Detection\images\fake\443.jpg,images_normalized\fake\443.jpg,,fake
E:\Project\Fake News Detection\images\fake\446.jpg,images_normalized\fake\446.jpg,,fake
E:\Project\Fake News Detection\images\fake\4484.jpg,images_normalized\fake\4484.jpg,,fake
E:\Project\Fake News Detection\images\fake\4487.jpg,images_normalized\fake\4487.jpg,,fake
E:\Project\Fake News Detection\images\fake\4494.jpg,images_normalized\fake\4494.jpg,,fake
E:\Project\Fake News Detection\images\fake\4496.jpg,images_normalized\fake\4496.jpg,,fake
E:\Project\Fake News Detection\images\fake\4502.jpg,images_normalized\fake\4502.jpg,,fake
E:\Project\Fake News Detection\images\fake\4508.jpg,images_normalized\fake\4508.jpg,,fake
E:\Project\Fake News Detection\images\fake\4510.jpg,images_normalized\fake\4510.jpg,,fake
E:\Project\Fake News Detection\images\fake\4520.jpg,images_normalized\fake\4520.jpg,,fake
E:\Project\Fake News Detection\images\fake\4521.jpg,images_normalized\fake\4521.jpg,,fake
E:\Project\Fake News Detection\images\fake\4527.jpg,images_normalized\fake\4527.jpg,,fake
E:\Project\Fake News Detection\images\fake\4529.jpg,images_normalized\fake\4529.jpg,,fake
E:\Project\Fake News Detection\images\fake\453.jpg,images_normalized\fake\453.jpg,,fake
E:\Project\Fake News Detection\images\fake\4534.jpg,images_normalized\fake\4534.jpg,,fake
E:\Project\Fake News Detection\images\fake\4535.jpg,images_normalized\fake\4535.jpg,,fake
E:\Project\Fake News Detection\images\fake\4545.jpg,images_normalized\fake\4545.jpg,,fake
E:\Project\Fake News Detection\images\fake\455.jpg,images_normalized\fake\455.jpg,,fake
E:\Project\Fake News Detection\images\fake\4552.jpg,images_normalized\fake\4552.jpg,,fake
